"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","alpha.liquid","alpha.liquid_0","alpha.solid","dmdt.solidToLiquid","p","p_rgh","rho"
0.00056,0.00014567,1e-05,1153.9,-5.2312e-06,0.00033893,0,0.051903,0.051874,0.9481,27280,99462,99462,4841.9
0.00057,0.00014567,1e-05,1153.7,-6.1425e-06,0.0003388,0,0.051836,0.051807,0.94816,27249,99462,99462,4841.7
0.00058,0.00014567,1e-05,1153.5,-7.0727e-06,0.00033866,0,0.051755,0.051726,0.94825,27213,99463,99463,4841.5
0.00059,0.00014567,1e-05,1153.2,-8.0252e-06,0.00033851,0,0.051658,0.051629,0.94834,27169,99463,99463,4841.2
0.0006,0.00014567,1e-05,1152.9,-9.0035e-06,0.00033834,0,0.051543,0.051514,0.94846,27118,99464,99464,4840.8
0.00061,0.00014567,1e-05,1152.5,-1.0011e-05,0.00033816,0,0.051407,0.051378,0.94859,27058,99465,99465,4840.4
0.00062,0.00014567,1e-05,1152.1,-1.1052e-05,0.00033798,0,0.051248,0.051219,0.94875,26988,99465,99466,4839.9
0.00063,0.00014567,1e-05,1151.6,-1.2132e-05,0.00033778,0,0.051062,0.051034,0.94894,26907,99466,99467,4839.3
0.00064,0.00014567,1e-05,1151.1,-1.3254e-05,0.00033758,0,0.050846,0.050817,0.94915,26813,99467,99468,4838.6
0.00065,0.00014567,1e-05,1150.4,-1.4424e-05,0.00033738,0,0.050594,0.050565,0.94941,26705,99468,99469,4837.9
0.00066,0.00014567,1e-05,1149.7,-1.5649e-05,0.00033717,0,0.050301,0.050272,0.9497,26580,99470,99470,4836.9
0.00067,0.00014567,1e-05,1148.8,-1.6934e-05,0.00033696,0,0.04996,0.049932,0.95004,26435,99471,99471,4835.9
0.00068,0.00014567,1e-05,1147.8,-1.8286e-05,0.00033676,0,0.049566,0.049538,0.95043,26269,99472,99473,4834.6
0.00069,0.00014567,1e-05,1146.7,-1.9713e-05,0.00033655,0,0.049108,0.049081,0.95089,26078,99474,99474,4833.2
0.0007,0.00014567,1e-05,1145.3,-2.1225e-05,0.00033635,0,0.048578,0.048551,0.95142,25857,99476,99476,4831.6
0.00071,0.00014567,1e-05,1143.8,-2.2828e-05,0.00033615,2.1494e-29,0.047964,0.047937,0.95204,25603,99477,99478,4829.6
0.00072,0.00014567,1e-05,1142.1,-2.4532e-05,0.00033595,4.2983e-29,0.047252,0.047225,0.95275,25311,99479,99479,4827.4
0.00073,0.00014567,1e-05,1140.1,-2.6345e-05,0.00033574,2.1489e-29,0.046425,0.0464,0.95357,24973,99481,99482,4824.8
0.00074,0.00014567,1e-05,1137.7,-2.8273e-05,0.00033551,0,0.045467,0.045442,0.95453,24583,99484,99484,4821.9
0.00075,0.00014567,1e-05,1135.1,-3.0327e-05,0.00033524,0,0.044357,0.044332,0.95564,24133,99486,99486,4818.4
0.00076,0.00014567,1e-05,1132,-3.2521e-05,0.00033492,0,0.043071,0.043047,0.95693,23612,99489,99489,4814.4
0.00077,0.00014567,1e-05,1128.4,-3.4873e-05,0.00033452,0,0.041582,0.041559,0.95842,23010,99491,99492,4809.7
0.00078,0.00014567,1e-05,1124.3,-3.7403e-05,0.00033402,0,0.039859,0.039837,0.96014,22312,99495,99495,4804.4
0.00079,0.00014567,1e-05,1119.6,-4.0124e-05,0.00033337,0,0.037865,0.037844,0.96214,21502,99498,99498,4798.1
0.0008,0.00014567,1e-05,1114.1,-4.3049e-05,0.00033256,0,0.035562,0.035542,0.96444,20560,99502,99502,4791
0.00081,0.00014567,1e-05,1107.7,-4.6168e-05,0.00033153,0,0.032919,0.032901,0.96708,19462,99506,99506,4782.7
0.00082,0.00014567,1e-05,1100.3,-4.9427e-05,0.0003302,0,0.029877,0.029861,0.97012,18180,99510,99510,4773.2
0.00083,0.00014567,1e-05,1091.7,-5.2763e-05,0.00032842,0,0.026352,0.026338,0.97365,16678,99515,99515,4762.2
0.00084,0.00014567,1e-05,1081.7,-5.6141e-05,0.00032606,0,0.022301,0.022289,0.9777,14914,99520,99520,4749.6
0.00085,0.00014567,1e-05,1070,-5.9491e-05,0.00032313,-2.0767e-29,0.0179,0.01789,0.9821,12834,99525,99525,4735.8
0.00086,0.00014567,1e-05,1056.3,-6.2605e-05,0.00031938,-3.0925e-29,0.013311,0.013304,0.98669,10374,99531,99531,4721.5
0.00087,0.00014567,1e-05,1040.3,-6.5158e-05,0.00031444,-1.7205e-32,0.0084953,0.0084903,0.9915,7460,99537,99537,4706.5
0.00088,0.00014567,1e-05,1021.6,-6.6927e-05,0.00030854,1.0141e-29,0.0044378,0.004435,0.99556,4468.4,99544,99544,4693.8
0.00089,0.00014567,1e-05,999.54,-6.7586e-05,0.00030161,0,0.001633,0.0016318,0.99837,1962.5,99550,99551,4685.1
0.0009,0.00014567,1e-05,973.61,-6.6922e-05,0.00029378,1.8758e-29,0.00020695,0.00020658,0.99979,433.78,99557,99557,4680.6
0.00091,0.00014567,1e-05,943.11,-6.4964e-05,0.00028548,6.4303e-29,0,0,1,0,99564,99564,4680
0.00092,0.00014567,1e-05,907.18,-6.1688e-05,0.00027691,1.0737e-28,0,0,1,0,99570,99570,4680
0.00093,0.00014567,1e-05,864.87,-5.7188e-05,0.00026863,1.1321e-28,0,0,1,0,99576,99576,4680
0.00094,0.00014567,1e-05,815.07,-5.1567e-05,0.00026091,6.8203e-29,0,0,1,0,99582,99582,4680
0.00095,0.00014567,1e-05,756.6,-4.4885e-05,0.00025395,2.5217e-29,0,0,1,0,99587,99587,4680
0.00096,0.00014567,1e-05,688.27,-3.7233e-05,0.00024793,1.6441e-29,0,0,1,0,99591,99591,4680
0.00097,0.00014567,1e-05,609.03,-2.8737e-05,0.00024301,8.0412e-30,0,0,1,0,99594,99594,4680
0.00098,0.00014567,1e-05,518.14,-1.9562e-05,0.00023937,0,0,0,1,0,99596,99597,4680
0.00099,0.00014567,1e-05,415.39,-9.9061e-06,0.00023713,0,0,0,1,0,99598,99598,4680
0.001,0.00014567,1e-05,301.3,0,0,0,0,0,1,0,99598,99599,4680
0,0.00015333,1e-05,301.3,0,0,0,0,0,1,0,99581,99581,4680
1e-05,0.00015333,1e-05,429.14,1.1131e-05,0.00022912,0,0,0,1,0,99580,99580,4680
2e-05,0.00015333,1e-05,542.67,2.196e-05,0.00023168,0,0,0,1,0,99578,99579,4680
3e-05,0.00015333,1e-05,641.49,3.2216e-05,0.00023581,0,0,0,1,0,99576,99576,4680
4e-05,0.00015333,1e-05,726.2,4.1673e-05,0.00024136,3.1651e-29,0,0,1,0,99572,99572,4680
5e-05,0.00015333,1e-05,798.03,5.0149e-05,0.00024815,6.4253e-29,0,0,1,0,99567,99567,4680
6e-05,0.00015333,1e-05,858.54,5.7504e-05,0.00025595,6.6275e-29,0,0,1,0,99562,99562,4680
7e-05,0.00015333,1e-05,909.35,6.365e-05,0.00026455,6.8502e-29,0,0,1,0,99556,99556,4680
8e-05,0.00015333,1e-05,951.99,6.8443e-05,0.00027352,7.0822e-29,0,0,1,0,99549,99549,4680
9e-05,0.00015333,1e-05,987.77,7.1628e-05,0.00028241,7.3115e-29,0.0010988,0.0010981,0.9989,1247.9,99542,99542,4683.4
0.0001,0.00015333,1e-05,1017.8,7.293e-05,0.00029048,3.7121e-29,0.0041369,0.0041343,0.99586,4172.8,99535,99535,4692.9
0.00011,0.00015333,1e-05,1043.1,7.2497e-05,0.00029748,0,0.0094586,0.0094533,0.99054,7961.4,99528,99528,4709.5
0.00012,0.00015333,1e-05,1064.4,7.0652e-05,0.00030324,0,0.016134,0.016126,0.98387,11826,99521,99521,4730.3
0.00013,0.00015333,1e-05,1082.4,6.7798e-05,0.00030764,-1.9954e-29,0.022736,0.022724,0.97726,15036,99514,99514,4750.9
0.00014,0.00015333,1e-05,1097.6,6.4466e-05,0.00031109,-4.0069e-29,0.028979,0.028964,0.97102,17711,99508,99508,4770.4
0.00015,0.00015333,1e-05,1110.6,6.09e-05,0.00031368,-4.0338e-29,0.034429,0.034411,0.96557,19953,99502,99502,4787.4
0.00016,0.00015333,1e-05,1121.6,5.7288e-05,0.0003156,-4.0518e-29,0.039128,0.039107,0.96087,21842,99497,99497,4802.1
0.00017,0.00015333,1e-05,1131.1,5.3796e-05,0.00031703,-4.0634e-29,0.04319,0.043167,0.95681,23439,99492,99493,4814.8
0.00018,0.00015333,1e-05,1139.1,5.0484e-05,0.00031804,-4.0699e-29,0.046678,0.046653,0.95332,24795,99488,99488,4825.6
0.00019,0.00015333,1e-05,1146.1,4.7349e-05,0.00031872,-2.036e-29,0.049666,0.049639,0.95033,25952,99484,99484,4835
0.0002,0.00015333,1e-05,1152,4.4397e-05,0.00031917,0,0.052221,0.052192,0.94778,26940,99480,99481,4842.9
0.00021,0.00015333,1e-05,1157.2,4.1642e-05,0.00031945,0,0.054412,0.054382,0.94559,27788,99477,99477,4849.8
0.00022,0.00015333,1e-05,1161.6,3.9083e-05,0.0003196,0,0.056296,0.056265,0.9437,28516,99474,99474,4855.6
0.00023,0.00015333,1e-05,1165.4,3.6701e-05,0.00031968,0,0.057918,0.057886,0.94208,29142,99471,99471,4860.7
0.00024,0.00015333,1e-05,1168.7,3.4477e-05,0.00031969,0,0.059316,0.059283,0.94068,29683,99469,99469,4865.1
0.00025,0.00015333,1e-05,1171.6,3.239e-05,0.00031967,0,0.060521,0.060488,0.93948,30149,99466,99466,4868.8
0.00026,0.00015333,1e-05,1174.1,3.0423e-05,0.00031964,0,0.061561,0.061527,0.93844,30553,99464,99464,4872.1
0.00027,0.00015333,1e-05,1176.2,2.856e-05,0.0003196,0,0.062458,0.062423,0.93754,30902,99462,99462,4874.9
0.00028,0.00015333,1e-05,1178.1,2.6791e-05,0.00031958,0,0.063231,0.063196,0.93677,31204,99460,99460,4877.3
0.00029,0.00015333,1e-05,1179.7,2.5108e-05,0.00031957,0,0.063898,0.063863,0.9361,31466,99458,99458,4879.4
0.0003,0.00015333,1e-05,1181.1,2.3503e-05,0.00031959,0,0.064473,0.064438,0.93553,31694,99457,99457,4881.2
0.00031,0.00015333,1e-05,1182.3,2.197e-05,0.00031963,6.062e-29,0.064969,0.064933,0.93503,31891,99455,99455,4882.7
0.00032,0.00015333,1e-05,1183.4,2.0501e-05,0.00031969,1.2123e-28,0.065397,0.06536,0.9346,32062,99454,99454,4884
0.00033,0.00015333,1e-05,1184.3,1.9092e-05,0.00031977,1.2123e-28,0.065765,0.065729,0.93423,32211,99452,99452,4885.2
0.00034,0.00015333,1e-05,1185.1,1.7735e-05,0.00031987,1.2123e-28,0.066082,0.066046,0.93392,32340,99451,99451,4886.2
0.00035,0.00015333,1e-05,1185.8,1.6426e-05,0.00031997,1.2124e-28,0.066355,0.066318,0.93364,32452,99450,99450,4887
0.00036,0.00015333,1e-05,1186.4,1.5161e-05,0.00032009,1.2126e-28,0.06659,0.066553,0.93341,32549,99449,99449,4887.8
0.00037,0.00015333,1e-05,1186.9,1.3933e-05,0.00032022,6.0636e-29,0.066791,0.066754,0.93321,32633,99448,99448,4888.4
0.00038,0.00015333,1e-05,1187.4,1.2741e-05,0.00032034,0,0.066964,0.066927,0.93304,32706,99447,99447,4888.9
0.00039,0.00015333,1e-05,1187.8,1.1579e-05,0.00032047,0,0.067112,0.067075,0.93289,32768,99446,99446,4889.4
0.0004,0.00015333,1e-05,1188.1,1.0445e-05,0.0003206,-9.7436e-30,0.067238,0.0672,0.93276,32822,99445,99446,4889.8
0.00041,0.00015333,1e-05,1188.4,9.3354e-06,0.00032072,-2.9235e-29,0.067344,0.067307,0.93266,32868,99445,99445,4890.1
0.00042,0.00015333,1e-05,1188.6,8.2469e-06,0.00032084,-3.8987e-29,0.067434,0.067397,0.93257,32907,99444,99444,4890.4
0.00043,0.00015333,1e-05,1188.8,7.177e-06,0.00032095,-2.9245e-29,0.067509,0.067472,0.93249,32940,99444,99444,4890.6
0.00044,0.00015333,1e-05,1189,6.1231e-06,0.00032104,-3.0004e-29,0.067571,0.067534,0.93243,32967,99443,99443,4890.8
0.00045,0.00015333,1e-05,1189.2,5.0825e-06,0.00032113,-4.0513e-29,0.067622,0.067584,0.93238,32990,99443,99443,4891
0.00046,0.00015333,1e-05,1189.3,4.053e-06,0.0003212,-2.0259e-29,0.067662,0.067624,0.93234,33007,99443,99443,4891.1
0.00047,0.00015333,1e-05,1189.3,3.0322e-06,0.00032125,0,0.067692,0.067654,0.93231,33021,99442,99443,4891.2
0.00048,0.00015333,1e-05,1189.4,2.0179e-06,0.0003213,0,0.067713,0.067675,0.93229,33030,99442,99442,4891.3
0.00049,0.00015333,1e-05,1189.4,1.0079e-06,0.00032132,0,0.067725,0.067687,0.93228,33036,99442,99442,4891.3
0.0005,0.00015333,1e-05,1189.5,2.1458e-12,0.00032133,0,0.067729,0.067691,0.93227,33038,99442,99442,4891.3
0.00051,0.00015333,1e-05,1189.4,-1.0079e-06,0.00032132,0,0.067725,0.067687,0.93228,33036,99442,99442,4891.3
0.00052,0.00015333,1e-05,1189.4,-2.0179e-06,0.0003213,0,0.067713,0.067675,0.93229,33030,99442,99442,4891.3
0.00053,0.00015333,1e-05,1189.3,-3.0322e-06,0.00032125,0,0.067692,0.067654,0.93231,33021,99442,99443,4891.2
0.00054,0.00015333,1e-05,1189.3,-4.053e-06,0.0003212,0,0.067662,0.067624,0.93234,33007,99443,99443,4891.1
0.00055,0.00015333,1e-05,1189.2,-5.0825e-06,0.00032113,0,0.067622,0.067584,0.93238,32990,99443,99443,4891
0.00056,0.00015333,1e-05,1189,-6.1231e-06,0.00032104,0,0.067571,0.067534,0.93243,32967,99443,99443,4890.8
0.00057,0.00015333,1e-05,1188.8,-7.177e-06,0.00032095,0,0.067509,0.067472,0.93249,32940,99444,99444,4890.6
0.00058,0.00015333,1e-05,1188.6,-8.2469e-06,0.00032084,0,0.067434,0.067397,0.93257,32907,99444,99444,4890.4
0.00059,0.00015333,1e-05,1188.4,-9.3354e-06,0.00032072,0,0.067344,0.067307,0.93266,32868,99445,99445,4890.1
0.0006,0.00015333,1e-05,1188.1,-1.0445e-05,0.0003206,0,0.067238,0.0672,0.93276,32822,99445,99446,4889.8
0.00061,0.00015333,1e-05,1187.8,-1.1579e-05,0.00032047,0,0.067112,0.067075,0.93289,32768,99446,99446,4889.4
0.00062,0.00015333,1e-05,1187.4,-1.2741e-05,0.00032034,0,0.066964,0.066927,0.93304,32706,99447,99447,4888.9
0.00063,0.00015333,1e-05,1186.9,-1.3933e-05,0.00032022,0,0.066791,0.066754,0.93321,32633,99448,99448,4888.4
0.00064,0.00015333,1e-05,1186.4,-1.5161e-05,0.00032009,0,0.06659,0.066553,0.93341,32549,99449,99449,4887.8
0.00065,0.00015333,1e-05,1185.8,-1.6426e-05,0.00031997,0,0.066355,0.066318,0.93364,32452,99450,99450,4887
0.00066,0.00015333,1e-05,1185.1,-1.7735e-05,0.00031987,0,0.066082,0.066046,0.93392,32340,99451,99451,4886.2
0.00067,0.00015333,1e-05,1184.3,-1.9092e-05,0.00031977,0,0.065765,0.065729,0.93423,32211,99452,99452,4885.2
0.00068,0.00015333,1e-05,1183.4,-2.0501e-05,0.00031969,0,0.065397,0.06536,0.9346,32062,99454,99454,4884
0.00069,0.00015333,1e-05,1182.3,-2.197e-05,0.00031963,0,0.064969,0.064933,0.93503,31891,99455,99455,4882.7
0.0007,0.00015333,1e-05,1181.1,-2.3503e-05,0.00031959,0,0.064473,0.064438,0.93553,31694,99457,99457,4881.2
0.00071,0.00015333,1e-05,1179.7,-2.5108e-05,0.00031957,1.0462e-29,0.063898,0.063863,0.9361,31466,99458,99458,4879.4
0.00072,0.00015333,1e-05,1178.1,-2.6791e-05,0.00031958,2.0927e-29,0.063231,0.063196,0.93677,31204,99460,99460,4877.3
0.00073,0.00015333,1e-05,1176.2,-2.856e-05,0.0003196,1.0464e-29,0.062458,0.062423,0.93754,30902,99462,99462,4874.9
0.00074,0.00015333,1e-05,1174.1,-3.0423e-05,0.00031964,0,0.061561,0.061527,0.93844,30553,99464,99464,4872.1
0.00075,0.00015333,1e-05,1171.6,-3.239e-05,0.00031967,0,0.060521,0.060488,0.93948,30149,99466,99466,4868.8
0.00076,0.00015333,1e-05,1168.7,-3.4477e-05,0.00031969,0,0.059316,0.059283,0.94068,29683,99469,99469,4865.1
0.00077,0.00015333,1e-05,1165.4,-3.6701e-05,0.00031968,0,0.057918,0.057886,0.94208,29142,99471,99471,4860.7
0.00078,0.00015333,1e-05,1161.6,-3.9083e-05,0.0003196,0,0.056296,0.056265,0.9437,28516,99474,99474,4855.6
0.00079,0.00015333,1e-05,1157.2,-4.1642e-05,0.00031945,0,0.054412,0.054382,0.94559,27788,99477,99477,4849.8
0.0008,0.00015333,1e-05,1152,-4.4397e-05,0.00031917,0,0.052221,0.052192,0.94778,26940,99480,99481,4842.9
0.00081,0.00015333,1e-05,1146.1,-4.7349e-05,0.00031872,0,0.049666,0.049639,0.95033,25952,99484,99484,4835
0.00082,0.00015333,1e-05,1139.1,-5.0484e-05,0.00031804,0,0.046678,0.046653,0.95332,24795,99488,99488,4825.6
0.00083,0.00015333,1e-05,1131.1,-5.3796e-05,0.00031703,0,0.04319,0.043167,0.95681,23439,99492,99493,4814.8
0.00084,0.00015333,1e-05,1121.6,-5.7288e-05,0.0003156,0,0.039128,0.039107,0.96087,21842,99497,99497,4802.1
0.00085,0.00015333,1e-05,1110.6,-6.09e-05,0.00031368,-1.0261e-29,0.034429,0.034411,0.96557,19953,99502,99502,4787.4
0.00086,0.00015333,1e-05,1097.6,-6.4466e-05,0.00031109,-2.0419e-29,0.028979,0.028964,0.97102,17711,99508,99508,4770.4
0.00087,0.00015333,1e-05,1082.4,-6.7798e-05,0.00030764,-1.0158e-29,0.022736,0.022724,0.97726,15036,99514,99514,4750.9
0.00088,0.00015333,1e-05,1064.4,-7.0652e-05,0.00030324,0,0.016134,0.016126,0.98387,11826,99521,99521,4730.3
0.00089,0.00015333,1e-05,1043.1,-7.2497e-05,0.00029748,0,0.0094586,0.0094533,0.99054,7961.4,99528,99528,4709.5
0.0009,0.00015333,1e-05,1017.8,-7.293e-05,0.00029048,9.3446e-30,0.0041369,0.0041343,0.99586,4172.8,99535,99535,4692.9
0.00091,0.00015333,1e-05,987.77,-7.1628e-05,0.00028241,2.7463e-29,0.0010988,0.0010981,0.9989,1247.9,99542,99542,4683.4
0.00092,0.00015333,1e-05,951.99,-6.8443e-05,0.00027352,4.4425e-29,0,0,1,0,99549,99549,4680
0.00093,0.00015333,1e-05,909.35,-6.365e-05,0.00026455,5.1789e-29,0,0,1,0,99556,99556,4680
0.00094,0.00015333,1e-05,858.54,-5.7504e-05,0.00025595,9.3653e-30,0,0,1,0,99562,99562,4680
0.00095,0.00015333,1e-05,798.03,-5.0149e-05,0.00024815,-3.9751e-29,0,0,1,0,99567,99567,4680
0.00096,0.00015333,1e-05,726.2,-4.1673e-05,0.00024136,-2.3633e-29,0,0,1,0,99572,99572,4680
0.00097,0.00015333,1e-05,641.49,-3.2216e-05,0.00023581,0,0,0,1,0,99576,99576,4680
0.00098,0.00015333,1e-05,542.67,-2.196e-05,0.00023168,0,0,0,1,0,99578,99579,4680
0.00099,0.00015333,1e-05,429.14,-1.1131e-05,0.00022912,0,0,0,1,0,99580,99580,4680
0.001,0.00015333,1e-05,301.3,0,0,0,0,0,1,0,99581,99581,4680
0,0.000161,1e-05,301.3,0,0,0,0,0,1,0,99563,99564,4680
1e-05,0.000161,1e-05,445.51,1.2532e-05,0.00022011,0,0,0,1,0,99563,99563,4680
2e-05,0.000161,1e-05,571.33,2.4695e-05,0.00022305,0,0,0,1,0,99561,99561,4680
3e-05,0.000161,1e-05,678.7,3.6165e-05,0.00022778,0,0,0,1,0,99558,99558,4680
4e-05,0.000161,1e-05,768.83,4.669e-05,0.00023408,8.0409e-30,0,0,1,0,99554,99554,4680
5e-05,0.000161,1e-05,843.76,5.6071e-05,0.00024174,8.4434e-30,0,0,1,0,99548,99549,4680
6e-05,0.000161,1e-05,905.74,6.4146e-05,0.00025049,8.9152e-30,0,0,1,0,99542,99543,4680
7e-05,0.000161,1e-05,956.96,7.0662e-05,0.00025969,2.5804e-29,6.2297e-05,6.2069e-05,0.99994,218.11,99536,99536,4680.2
8e-05,0.000161,1e-05,999.31,7.5239e-05,0.00026882,4.3915e-29,0.0021175,0.0021162,0.99788,2193.5,99528,99529,4686.6
9e-05,0.000161,1e-05,1034.4,7.7429e-05,0.00027715,5.3998e-29,0.0078422,0.007838,0.99216,6607.7,99521,99521,4704.5
0.0001,0.000161,1e-05,1063.4,7.7208e-05,0.00028393,3.6457e-29,0.015979,0.01597,0.98402,11638,99513,99513,4729.9
0.00011,0.000161,1e-05,1087.6,7.5249e-05,0.0002893,1.8267e-29,0.024897,0.024885,0.9751,15943,99506,99506,4757.7
0.00012,0.000161,1e-05,1107.8,7.2281e-05,0.00029352,1.8444e-29,0.033365,0.033348,0.96664,19460,99499,99499,4784.1
0.00013,0.000161,1e-05,1124.7,6.8793e-05,0.00029672,8.7622e-30,0.040704,0.040683,0.9593,22357,99493,99493,4807
0.00014,0.000161,1e-05,1139,6.5166e-05,0.00029911,-1.035e-29,0.046974,0.046949,0.95303,24760,99487,99488,4826.6
0.00015,0.000161,1e-05,1151.1,6.1615e-05,0.00030082,-1.9745e-29,0.0523,0.052272,0.9477,26766,99482,99482,4843.2
0.00016,0.000161,1e-05,1161.3,5.822e-05,0.00030194,-1.9801e-29,0.056808,0.056778,0.94319,28451,99478,99478,4857.2
0.00017,0.000161,1e-05,1170.1,5.5039e-05,0.00030259,-1.9825e-29,0.060636,0.060603,0.93936,29873,99474,99474,4869.2
0.00018,0.000161,1e-05,1177.5,5.2086e-05,0.00030289,-1.9827e-29,0.063901,0.063867,0.9361,31079,99470,99470,4879.4
0.00019,0.000161,1e-05,1183.9,4.9338e-05,0.00030294,-9.9115e-30,0.066692,0.066656,0.93331,32105,99466,99467,4888.1
0.0002,0.000161,1e-05,1189.4,4.6771e-05,0.0003028,0,0.06908,0.069042,0.93092,32981,99463,99463,4895.5
0.00021,0.000161,1e-05,1194.2,4.4365e-05,0.00030256,0,0.071124,0.071085,0.92888,33731,99460,99461,4901.9
0.00022,0.000161,1e-05,1198.2,4.2103e-05,0.00030225,0,0.072878,0.072839,0.92712,34374,99458,99458,4907.4
0.00023,0.000161,1e-05,1201.7,3.9967e-05,0.0003019,0,0.074385,0.074345,0.92561,34928,99455,99455,4912.1
0.00024,0.000161,1e-05,1204.8,3.7937e-05,0.00030155,0,0.075681,0.07564,0.92432,35405,99453,99453,4916.1
0.00025,0.000161,1e-05,1207.4,3.5997e-05,0.00030121,0,0.076797,0.076755,0.9232,35817,99451,99451,4919.6
0.00026,0.000161,1e-05,1209.7,3.4132e-05,0.00030088,0,0.077757,0.077715,0.92224,36173,99449,99449,4922.6
0.00027,0.000161,1e-05,1211.6,3.2331e-05,0.0003006,8.9483e-30,0.078585,0.078542,0.92141,36481,99447,99447,4925.2
0.00028,0.000161,1e-05,1213.4,3.0586e-05,0.00030035,1.7878e-29,0.079298,0.079255,0.9207,36747,99445,99445,4927.4
0.00029,0.000161,1e-05,1214.8,2.8893e-05,0.00030015,1.7844e-29,0.079913,0.07987,0.92009,36979,99443,99443,4929.3
0.0003,0.000161,1e-05,1216.1,2.7247e-05,0.00029999,1.7815e-29,0.080443,0.080399,0.91956,37179,99442,99442,4931
0.00031,0.000161,1e-05,1217.2,2.5644e-05,0.00029987,4.7026e-29,0.0809,0.080855,0.9191,37353,99440,99440,4932.4
0.00032,0.000161,1e-05,1218.2,2.4082e-05,0.00029979,7.6231e-29,0.081293,0.081249,0.91871,37504,99439,99439,4933.6
0.00033,0.000161,1e-05,1219.1,2.2556e-05,0.00029975,6.7322e-29,0.081632,0.081587,0.91837,37635,99438,99438,4934.7
0.00034,0.000161,1e-05,1219.8,2.1065e-05,0.00029974,5.8429e-29,0.081924,0.081879,0.91808,37749,99436,99437,4935.6
0.00035,0.000161,1e-05,1220.4,1.9605e-05,0.00029975,5.8423e-29,0.082174,0.082129,0.91783,37847,99435,99436,4936.4
0.00036,0.000161,1e-05,1221,1.8174e-05,0.00029979,5.8423e-29,0.08239,0.082345,0.91761,37933,99434,99435,4937.1
0.00037,0.000161,1e-05,1221.4,1.677e-05,0.00029984,2.9212e-29,0.082575,0.08253,0.91743,38007,99433,99434,4937.6
0.00038,0.000161,1e-05,1221.9,1.539e-05,0.0002999,0,0.082733,0.082688,0.91727,38071,99433,99433,4938.1
0.00039,0.000161,1e-05,1222.2,1.4032e-05,0.00029997,0,0.082868,0.082823,0.91713,38126,99432,99432,4938.5
0.0004,0.000161,1e-05,1222.5,1.2694e-05,0.00030005,-1.8605e-29,0.082984,0.082938,0.91702,38174,99431,99431,4938.9
0.00041,0.000161,1e-05,1222.8,1.1375e-05,0.00030013,-5.5821e-29,0.083081,0.083036,0.91692,38214,99430,99431,4939.2
0.00042,0.000161,1e-05,1223,1.0071e-05,0.00030021,-7.4438e-29,0.083164,0.083118,0.91684,38249,99430,99430,4939.5
0.00043,0.000161,1e-05,1223.2,8.7815e-06,0.00030029,-5.5836e-29,0.083232,0.083187,0.91677,38278,99429,99430,4939.7
0.00044,0.000161,1e-05,1223.3,7.5043e-06,0.00030036,-1.9501e-29,0.083289,0.083243,0.91671,38302,99429,99429,4939.9
0.00045,0.000161,1e-05,1223.5,6.2377e-06,0.00030042,-1.7741e-30,0.083335,0.083289,0.91666,38322,99429,99429,4940
0.00046,0.000161,1e-05,1223.6,4.9798e-06,0.00030047,-8.8742e-31,0.083371,0.083326,0.91663,38337,99428,99428,4940.1
0.00047,0.000161,1e-05,1223.6,3.7288e-06,0.00030052,0,0.083399,0.083353,0.9166,38349,99428,99428,4940.2
0.00048,0.000161,1e-05,1223.7,2.483e-06,0.00030055,0,0.083418,0.083372,0.91658,38358,99428,99428,4940.3
0.00049,0.000161,1e-05,1223.7,1.2406e-06,0.00030057,0,0.083429,0.083384,0.91657,38363,99428,99428,4940.3
0.0005,0.000161,1e-05,1223.7,2.6432e-12,0.00030057,0,0.083433,0.083387,0.91657,38364,99428,99428,4940.3
0.00051,0.000161,1e-05,1223.7,-1.2406e-06,0.00030057,0,0.083429,0.083384,0.91657,38363,99428,99428,4940.3
0.00052,0.000161,1e-05,1223.7,-2.483e-06,0.00030055,0,0.083418,0.083372,0.91658,38358,99428,99428,4940.3
0.00053,0.000161,1e-05,1223.6,-3.7288e-06,0.00030052,0,0.083399,0.083353,0.9166,38349,99428,99428,4940.2
0.00054,0.000161,1e-05,1223.6,-4.9798e-06,0.00030047,-8.866e-30,0.083371,0.083326,0.91663,38337,99428,99428,4940.1
0.00055,0.000161,1e-05,1223.5,-6.2377e-06,0.00030042,-1.7731e-29,0.083335,0.083289,0.91666,38322,99429,99429,4940
0.00056,0.000161,1e-05,1223.3,-7.5043e-06,0.00030036,-8.865e-30,0.083289,0.083243,0.91671,38302,99429,99429,4939.9
0.00057,0.000161,1e-05,1223.2,-8.7815e-06,0.00030029,0,0.083232,0.083187,0.91677,38278,99429,99430,4939.7
0.00058,0.000161,1e-05,1223,-1.0071e-05,0.00030021,0,0.083164,0.083118,0.91684,38249,99430,99430,4939.5
0.00059,0.000161,1e-05,1222.8,-1.1375e-05,0.00030013,0,0.083081,0.083036,0.91692,38214,99430,99431,4939.2
0.0006,0.000161,1e-05,1222.5,-1.2694e-05,0.00030005,0,0.082984,0.082938,0.91702,38174,99431,99431,4938.9
0.00061,0.000161,1e-05,1222.2,-1.4032e-05,0.00029997,0,0.082868,0.082823,0.91713,38126,99432,99432,4938.5
0.00062,0.000161,1e-05,1221.9,-1.539e-05,0.0002999,0,0.082733,0.082688,0.91727,38071,99433,99433,4938.1
